web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1684507841-14920","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","18:00","Nubes dispersas","24°","28 km/h","83%","1015 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14921","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","18:30","Nubes dispersas","24°","26 km/h","78%","1015 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14922","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","19:00","Nubes dispersas","23°","24 km/h","83%","1015 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14923","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","19:30","Nubes dispersas","23°","26 km/h","83%","1016 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14924","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","20:00","Nubes dispersas","23°","26 km/h","83%","1016 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14925","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","20:30","Nubes dispersas","23°","26 km/h","83%","1016 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14926","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","21:00","Despejado","23°","24 km/h","83%","1016 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14927","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","21:30","Despejado","23°","26 km/h","83%","1016 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14928","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","22:00","Despejado","23°","26 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507841-14929","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Domingo 30 Octubre 2022","22:30","Despejado","23°","22 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/30-octubre-2022.html"
"1684507844-14930","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","00:00","Despejado","22°","20 km/h","88%","1016 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14931","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","","","","","","","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14932","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","00:30","Despejado","22°","24 km/h","88%","1016 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14933","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","01:00","Despejado","22°","28 km/h","88%","1016 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14934","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","01:30","Nubes dispersas","22°","33 km/h","88%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14935","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","02:00","Nubes dispersas","22°","24 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14936","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","02:30","Nubes dispersas","22°","20 km/h","83%","1016 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14937","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","03:00","Nubes dispersas","22°","22 km/h","83%","1016 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14938","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","03:30","Nubes dispersas","22°","24 km/h","78%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14939","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","04:00","Nubes dispersas","22°","24 km/h","78%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14940","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","04:30","Nubes dispersas","22°","24 km/h","78%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14941","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","05:00","Nubes dispersas","22°","20 km/h","78%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14942","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","05:30","Nubes dispersas","22°","20 km/h","78%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14943","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","06:00","Nubes dispersas","22°","24 km/h","78%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14944","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","06:30","Nubes dispersas","21°","17 km/h","78%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14945","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","07:00","Nubes dispersas","21°","20 km/h","83%","1017 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14946","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","07:30","Nubes dispersas","21°","22 km/h","83%","1018 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14947","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","08:00","Nubes dispersas","22°","28 km/h","78%","1018 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14948","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","08:30","Nubes dispersas","22°","24 km/h","83%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14949","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","09:00","Nubes dispersas","23°","26 km/h","78%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14950","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","09:30","Nubes dispersas","24°","26 km/h","74%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14951","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","10:00","Nubes dispersas","24°","32 km/h","74%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14952","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","10:30","Nubes dispersas","25°","33 km/h","69%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14953","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","11:00","Nubes dispersas","25°","33 km/h","69%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14954","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","11:30","Nubes dispersas","26°","35 km/h","65%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14955","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","12:00","Nubes dispersas","26°","37 km/h","70%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14956","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","12:30","Nubes dispersas","25°","39 km/h","74%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14957","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","13:00","Nubes dispersas","25°","39 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14958","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","13:30","Nubes dispersas","25°","35 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14959","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","14:00","Nubes dispersas","25°","33 km/h","74%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14960","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","14:30","Nubes dispersas","25°","32 km/h","69%","1018 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14961","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","15:00","Nubes dispersas","25°","28 km/h","74%","1018 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14962","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","15:30","Nubes dispersas","25°","28 km/h","74%","1018 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14963","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","16:00","Nubes dispersas","25°","28 km/h","74%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14964","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","16:30","Nubes dispersas","25°","28 km/h","74%","1018 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14965","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","17:00","Nubes dispersas","24°","26 km/h","78%","1018 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14966","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","17:30","Nubes dispersas","24°","26 km/h","78%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14967","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","18:00","Nubes dispersas","23°","26 km/h","83%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14968","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","18:30","Nubes dispersas","23°","26 km/h","83%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14969","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","19:00","Nubes dispersas","23°","24 km/h","83%","1019 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14970","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","19:30","Nubes dispersas","23°","24 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14971","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","20:00","Nubes dispersas","23°","24 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14972","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","20:30","Nubes dispersas","23°","17 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14973","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","21:00","Nubes dispersas","23°","22 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14974","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","21:30","Nubes dispersas","22°","22 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14975","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","22:00","Nubes dispersas","22°","24 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14976","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","22:30","Nubes dispersas","22°","26 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14977","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","23:00","Nubes dispersas","22°","22 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507844-14978","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Lunes 31 Octubre 2022","23:30","Nubes dispersas","22°","22 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/31-octubre-2022.html"
"1684507847-14979","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","00:00","Nubes dispersas","22°","20 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14980","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","","","","","","","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14981","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","00:30","Nubes dispersas","22°","22 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14982","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","01:00","Nubes dispersas","22°","22 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14983","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","01:30","Nubes dispersas","22°","22 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14984","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","02:00","Nubes dispersas","21°","22 km/h","88%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14985","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","02:30","Nubes dispersas","21°","22 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14986","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","03:00","Nubes dispersas","21°","20 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14987","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","03:30","Nubes dispersas","21°","22 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14988","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","04:00","Nubes dispersas","21°","24 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14989","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","04:30","Nubes dispersas","21°","22 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14990","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","05:00","Nubes dispersas","22°","20 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14991","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","05:30","Nubes dispersas","21°","19 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14992","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","06:00","Nubes dispersas","21°","19 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14993","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","06:30","Nubes dispersas","21°","20 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14994","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","07:00","Nubes dispersas","21°","20 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14995","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","07:30","Nubes dispersas","21°","17 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
"1684507847-14996","https://www.tutiempo.net/registros/gclp/1-enero-2022.html","Martes 1 Noviembre 2022","08:00","Nubes dispersas","22°","20 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/1-noviembre-2022.html"
