web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1680190497-178","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","13:30","Mayormente cubierto","21°","41 km/h","56%","1021 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-179","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","14:00","Mayormente cubierto","21°","41 km/h","53%","1021 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-180","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","14:30","Mayormente cubierto","21°","41 km/h","56%","1021 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-181","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","15:00","Mayormente cubierto","21°","41 km/h","56%","1020 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-182","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","15:30","Lluvia ligera","20°","37 km/h","60%","1020 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-183","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","16:00","Mayormente cubierto","20°","39 km/h","64%","1020 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-184","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","16:30","Parcialmente cubierto","20°","41 km/h","60%","1020 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-185","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","17:00","Parcialmente cubierto","20°","35 km/h","56%","1021 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-186","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","17:30","Lluvia ligera","20°","33 km/h","60%","1021 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-187","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","18:00","Mayormente cubierto","20°","37 km/h","60%","1021 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-188","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","18:30","Mayormente cubierto","19°","39 km/h","60%","1021 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-189","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","19:00","Parcialmente cubierto","19°","37 km/h","60%","1021 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-190","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","19:30","Mayormente cubierto","20°","33 km/h","56%","1022 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-191","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","20:00","Mayormente cubierto","19°","33 km/h","60%","1022 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-192","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","20:30","Parcialmente cubierto","19°","37 km/h","60%","1022 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-193","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","21:00","Parcialmente cubierto","19°","41 km/h","60%","1022 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-194","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","21:30","Parcialmente cubierto","19°","33 km/h","56%","1022 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-195","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","22:00","Parcialmente cubierto","18°","33 km/h","59%","1022 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-196","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","22:30","Mayormente cubierto","19°","30 km/h","56%","1023 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-197","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","23:00","Parcialmente cubierto","18°","26 km/h","59%","1023 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190497-198","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Viernes 3 Diciembre 2021","23:30","Parcialmente cubierto","18°","28 km/h","64%","1023 hPa","https://www.tutiempo.net/registros/gclp/3-diciembre-2021.html"
"1680190499-199","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","00:00","Parcialmente cubierto","18°","26 km/h","68%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-200","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-201","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","00:30","Parcialmente cubierto","18°","20 km/h","68%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-202","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","01:00","Mayormente cubierto","18°","24 km/h","68%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-203","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","01:30","Mayormente cubierto","18°","22 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-204","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","02:00","Parcialmente cubierto","18°","22 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-205","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","02:30","Parcialmente cubierto","18°","20 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-206","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","03:00","Parcialmente cubierto","17°","19 km/h","72%","1022 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-207","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","03:30","Mayormente cubierto","18°","17 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-208","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","04:00","Mayormente cubierto","18°","17 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-209","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","04:30","Parcialmente cubierto","18°","17 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-210","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","05:00","Mayormente cubierto","18°","19 km/h","77%","1022 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-211","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","05:30","Mayormente cubierto","18°","15 km/h","73%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-212","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","06:00","Mayormente cubierto","18°","15 km/h","73%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-213","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","06:30","Mayormente cubierto","18°","15 km/h","73%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-214","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","07:00","Mayormente cubierto","18°","15 km/h","73%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-215","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","07:30","Nubes dispersas","18°","15 km/h","73%","1024 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-216","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","08:00","Nubes dispersas","18°","11 km/h","73%","1024 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-217","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","08:30","Nubes dispersas","18°","13 km/h","73%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-218","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","09:00","Nubes dispersas","19°","20 km/h","68%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-219","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","09:30","Nubes dispersas","20°","17 km/h","60%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-220","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","10:00","Nubes dispersas","21°","19 km/h","56%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-221","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","10:30","Nubes dispersas","21°","19 km/h","53%","1026 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-222","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","11:00","Nubes dispersas","21°","20 km/h","53%","1026 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-223","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","11:30","Nubes dispersas","22°","22 km/h","50%","1026 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-224","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","12:00","Nubes dispersas","22°","24 km/h","50%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-225","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","12:30","Nubes dispersas","22°","22 km/h","43%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-226","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","13:00","Nubes dispersas","22°","24 km/h","43%","1024 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-227","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","13:30","Nubes dispersas","21°","22 km/h","43%","1024 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-228","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","14:00","Nubes dispersas","21°","19 km/h","46%","1024 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-229","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","14:30","Despejado","21°","17 km/h","46%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-230","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","15:00","Despejado","22°","19 km/h","43%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-231","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","15:30","Despejado","22°","17 km/h","41%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-232","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","16:00","Despejado","22°","22 km/h","41%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-233","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","16:30","Despejado","21°","22 km/h","46%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-234","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","17:00","Despejado","21°","24 km/h","43%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-235","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","17:30","Nubes dispersas","21°","26 km/h","43%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-236","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","18:00","Nubes dispersas","20°","26 km/h","49%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-237","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","18:30","Nubes dispersas","20°","24 km/h","53%","1023 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-238","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","19:00","Nubes dispersas","20°","26 km/h","53%","1024 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-239","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","19:30","Nubes dispersas","20°","26 km/h","53%","1024 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-240","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","20:00","Nubes dispersas","20°","19 km/h","53%","1024 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-241","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","20:30","Nubes dispersas","19°","20 km/h","52%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-242","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","21:00","Nubes dispersas","18°","19 km/h","56%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-243","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","21:30","Nubes dispersas","18°","20 km/h","59%","1025 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-244","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","22:00","Nubes dispersas","18°","19 km/h","59%","1026 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-245","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","22:30","Nubes dispersas","18°","19 km/h","56%","1026 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-246","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","23:00","Despejado","18°","20 km/h","59%","1026 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190499-247","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 4 Diciembre 2021","23:30","Despejado","18°","19 km/h","56%","1026 hPa","https://www.tutiempo.net/registros/gclp/4-diciembre-2021.html"
"1680190502-248","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 5 Diciembre 2021","00:00","Despejado","18°","20 km/h","56%","1026 hPa","https://www.tutiempo.net/registros/gclp/5-diciembre-2021.html"
"1680190502-249","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 5 Diciembre 2021","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/5-diciembre-2021.html"
"1680190502-250","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 5 Diciembre 2021","00:30","Despejado","18°","19 km/h","56%","1026 hPa","https://www.tutiempo.net/registros/gclp/5-diciembre-2021.html"
"1680190502-251","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 5 Diciembre 2021","01:00","Nubes dispersas","18°","20 km/h","56%","1025 hPa","https://www.tutiempo.net/registros/gclp/5-diciembre-2021.html"
"1680190502-252","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 5 Diciembre 2021","01:30","Nubes dispersas","17°","20 km/h","59%","1025 hPa","https://www.tutiempo.net/registros/gclp/5-diciembre-2021.html"
"1680190502-253","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 5 Diciembre 2021","02:00","Nubes dispersas","17°","19 km/h","59%","1025 hPa","https://www.tutiempo.net/registros/gclp/5-diciembre-2021.html"
